"accession","biosample_acc","length","genome_region","host","country","isolation","collection_date","release_date","name"
"AYA82843","","364","GP-Small","","Sierra Leone","","2014/11/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3341"
"AYA82844","","297","GP-Second","","Sierra Leone","","2014/11/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3341"
"AYA82845","","288","vp30","","Sierra Leone","","2014/11/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3341"
"AYA82846","","251","vp24","","Sierra Leone","","2014/11/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3341"
"AYA82847","","2212","L","","Sierra Leone","","2014/11/16","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3341"
"AYA82848","","739","NP","","Sierra Leone","","2014/11/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3420"
"AYA82849","","340","vp35","","Sierra Leone","","2014/11/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3420"
"AYA82850","","313","vp40","","Sierra Leone","","2014/11/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3420"
"AYA82851","","676","GP-Spike","","Sierra Leone","","2014/11/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3420"
"AYA82852","","364","GP-Small","","Sierra Leone","","2014/11/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3420"
"AYA82853","","297","GP-Second","","Sierra Leone","","2014/11/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3420"
"AYA82854","","288","vp30","","Sierra Leone","","2014/11/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3420"
"AYA82855","","251","vp24","","Sierra Leone","","2014/11/17","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3420"
"AYA82856","","739","NP","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3465"
"AYA82857","","340","vp35","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3465"
"AYA82858","","326","vp40","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3465"
"AYA82859","","676","GP-Spike","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3465"
"AYA82860","","364","GP-Small","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3465"
"AYA82861","","297","GP-Second","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3465"
"AYA82862","","288","vp30","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3465"
"AYA82863","","251","vp24","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3465"
"AYA82864","","2212","L","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3465"
"AYA82865","","739","NP","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3483"
"AYA82866","","340","vp35","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3483"
"AYA82867","","326","vp40","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3483"
"AYA82868","","676","GP-Spike","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3483"
"AYA82869","","364","GP-Small","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3483"
"AYA82870","","297","GP-Second","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3483"
"AYA82871","","288","vp30","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3483"
"AYA82872","","251","vp24","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3483"
"AYA82873","","2212","L","","Sierra Leone","","2014/11/18","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3483"
"AYA82874","","739","NP","","Sierra Leone","","2014/11/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3577"
"AYA82875","","340","vp35","","Sierra Leone","","2014/11/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3577"
"AYA82876","","326","vp40","","Sierra Leone","","2014/11/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3577"
"AYA82877","","676","GP-Spike","","Sierra Leone","","2014/11/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3577"
"AYA82878","","364","GP-Small","","Sierra Leone","","2014/11/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3577"
"AYA82879","","297","GP-Second","","Sierra Leone","","2014/11/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3577"
"AYA82880","","288","vp30","","Sierra Leone","","2014/11/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3577"
"AYA82881","","251","vp24","","Sierra Leone","","2014/11/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3577"
"AYA82882","","2212","L","","Sierra Leone","","2014/11/20","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3577"
"AYA82883","","739","NP","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3596"
"AYA82884","","340","vp35","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3596"
"AYA82885","","249","vp40","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3596"
"AYA82886","","676","GP-Spike","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3596"
"AYA82887","","364","GP-Small","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3596"
"AYA82888","","297","GP-Second","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3596"
"AYA82889","","288","vp30","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3596"
"AYA82890","","308","vp24","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3596"
"AYA82891","","2212","L","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3596"
"AYA82892","","739","NP","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3608"
"AYA82893","","340","vp35","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3608"
"AYA82894","","326","vp40","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3608"
"AYA82895","","676","GP-Spike","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3608"
"AYA82896","","364","GP-Small","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3608"
"AYA82897","","297","GP-Second","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3608"
"AYA82898","","288","vp30","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3608"
"AYA82899","","251","vp24","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3608"
"AYA82900","","2212","L","","Sierra Leone","","2014/11/21","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3608"
"AYA82901","","739","NP","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3666"
"AYA82902","","340","vp35","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3666"
"AYA82903","","326","vp40","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3666"
"AYA82904","","676","GP-Spike","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3666"
"AYA82905","","364","GP-Small","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3666"
"AYA82906","","297","GP-Second","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3666"
"AYA82907","","288","vp30","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3666"
"AYA82908","","251","vp24","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3666"
"AYA82909","","2212","L","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3666"
"AYA82910","","739","NP","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3670"
"AYA82911","","340","vp35","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3670"
"AYA82912","","326","vp40","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3670"
"AYA82913","","676","GP-Spike","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3670"
"AYA82914","","364","GP-Small","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3670"
"AYA82915","","297","GP-Second","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3670"
"AYA82916","","288","vp30","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3670"
"AYA82917","","251","vp24","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3670"
"AYA82918","","2212","L","","Sierra Leone","","2014/11/22","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3670"
"AYA82919","","739","NP","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3687"
"AYA82920","","340","vp35","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3687"
"AYA82921","","326","vp40","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3687"
"AYA82922","","676","GP-Spike","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3687"
"AYA82923","","364","GP-Small","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3687"
"AYA82924","","297","GP-Second","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3687"
"AYA82925","","288","vp30","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3687"
"AYA82926","","251","vp24","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3687"
"AYA82927","","2212","L","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3687"
"AYA82928","","739","NP","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3693"
"AYA82929","","340","vp35","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3693"
"AYA82930","","326","vp40","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3693"
"AYA82931","","676","GP-Spike","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3693"
"AYA82932","","364","GP-Small","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3693"
"AYA82933","","297","GP-Second","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3693"
"AYA82934","","288","vp30","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3693"
"AYA82935","","251","vp24","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3693"
"AYA82936","","2212","L","","Sierra Leone","","2014/11/23","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3693"
"AYA82937","","739","NP","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3707"
"AYA82938","","340","vp35","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3707"
"AYA82939","","326","vp40","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3707"
"AYA82940","","676","GP-Spike","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3707"
"AYA82941","","364","GP-Small","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3707"
"AYA82942","","297","GP-Second","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3707"
"AYA82943","","288","vp30","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3707"
"AYA82944","","251","vp24","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3707"
"AYA82945","","2212","L","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3707"
"AYA82946","","739","NP","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3752"
"AYA82947","","340","vp35","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3752"
"AYA82948","","326","vp40","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3752"
"AYA82949","","676","GP-Spike","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3752"
"AYA82950","","364","GP-Small","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3752"
"AYA82951","","297","GP-Second","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3752"
"AYA82952","","288","vp30","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3752"
"AYA82953","","251","vp24","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3752"
"AYA82954","","2212","L","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3752"
"AYA82955","","739","NP","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3753"
"AYA82956","","340","vp35","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3753"
"AYA82957","","326","vp40","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3753"
"AYA82958","","676","GP-Spike","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3753"
"AYA82959","","364","GP-Small","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3753"
"AYA82960","","297","GP-Second","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3753"
"AYA82961","","288","vp30","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3753"
"AYA82962","","251","vp24","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3753"
"AYA82963","","2212","L","","Sierra Leone","","2014/11/24","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3753"
"AYA82964","","739","NP","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3820"
"AYA82965","","340","vp35","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3820"
"AYA82966","","326","vp40","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3820"
"AYA82967","","676","GP-Spike","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3820"
"AYA82968","","364","GP-Small","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3820"
"AYA82969","","297","GP-Second","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3820"
"AYA82970","","288","vp30","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3820"
"AYA82971","","251","vp24","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3820"
"AYA82972","","2212","L","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3820"
"AYA82973","","739","NP","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3823"
"AYA82974","","340","vp35","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3823"
"AYA82975","","326","vp40","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3823"
"AYA82976","","676","GP-Spike","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3823"
"AYA82977","","364","GP-Small","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3823"
"AYA82978","","297","GP-Second","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3823"
"AYA82979","","288","vp30","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3823"
"AYA82980","","251","vp24","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3823"
"AYA82981","","2212","L","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3823"
"AYA82982","","739","NP","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3824"
"AYA82983","","340","vp35","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3824"
"AYA82984","","326","vp40","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3824"
"AYA82985","","676","GP-Spike","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3824"
"AYA82986","","364","GP-Small","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3824"
"AYA82987","","297","GP-Second","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3824"
"AYA82988","","288","vp30","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3824"
"AYA82989","","251","vp24","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3824"
"AYA82990","","2212","L","","Sierra Leone","","2014/11/25","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3824"
"AYA82991","","739","NP","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3925"
"AYA82992","","340","vp35","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3925"
"AYA82993","","326","vp40","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3925"
"AYA82994","","676","GP-Spike","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3925"
"AYA82995","","364","GP-Small","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3925"
"AYA82996","","297","GP-Second","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3925"
"AYA82997","","198","vp24","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3925"
"AYA82998","","2212","L","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3925"
"AYA82999","","250","vp30","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3925"
"AYA83000","","739","NP","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3926"
"AYA83001","","340","vp35","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3926"
"AYA83002","","326","vp40","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3926"
"AYA83003","","676","GP-Spike","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3926"
"AYA83004","","364","GP-Small","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3926"
"AYA83005","","297","GP-Second","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3926"
"AYA83006","","288","vp30","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3926"
"AYA83007","","251","vp24","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3926"
"AYA83008","","2212","L","","Sierra Leone","","2014/11/27","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3926"
"AYA83009","","739","NP","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3928"
"AYA83010","","2212","L","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3928"
"AYA83011","","739","NP","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3932"
"AYA83012","","340","vp35","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3932"
"AYA83013","","326","vp40","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3932"
"AYA83014","","676","GP-Spike","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3932"
"AYA83015","","364","GP-Small","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3932"
"AYA83016","","297","GP-Second","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3932"
"AYA83017","","288","vp30","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3932"
"AYA83018","","251","vp24","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3932"
"AYA83019","","2212","L","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3932"
"AYA83020","","739","NP","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3937"
"AYA83021","","340","vp35","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3937"
"AYA83022","","326","vp40","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3937"
"AYA83023","","676","GP-Spike","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3937"
"AYA83024","","364","GP-Small","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3937"
"AYA83025","","297","GP-Second","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3937"
"AYA83026","","288","vp30","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3937"
"AYA83027","","251","vp24","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3937"
"AYA83028","","2212","L","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3937"
"AYA83029","","739","NP","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3944"
"AYA83030","","340","vp35","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3944"
"AYA83031","","326","vp40","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3944"
"AYA83032","","676","GP-Spike","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3944"
"AYA83033","","364","GP-Small","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3944"
"AYA83034","","297","GP-Second","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3944"
"AYA83035","","288","vp30","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3944"
"AYA83036","","251","vp24","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3944"
"AYA83037","","2212","L","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3944"
"AYA83038","","739","NP","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3954"
"AYA83039","","373","vp35","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3954"
"AYA83040","","326","vp40","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3954"
"AYA83041","","676","GP-Spike","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3954"
"AYA83042","","364","GP-Small","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3954"
"AYA83043","","297","GP-Second","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3954"
"AYA83044","","288","vp30","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3954"
"AYA83045","","198","vp24","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3954"
"AYA83046","","2212","L","","Sierra Leone","","2014/11/26","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD3954"
"AYA83047","","739","NP","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4024"
"AYA83048","","340","vp35","","Sierra Leone","","2014/11/29","2019/01/18","UNVERIFIED: Zaire ebolavirus isolate NICD4024"
